Complexity;QPU;Energy;Category
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job10;D Wave;-6.2;QPU
Job20;D Wave;-8;QPU
Job20;D Wave;-7.4;QPU
Job20;D Wave;-7.4;QPU
Job20;D Wave;-7.4;QPU
Job20;D Wave;-7.4;QPU
Job20;D Wave;-7.4;QPU
Job20;D Wave;-7.4;QPU
Job20;D Wave;-7.4;QPU
Job20;D Wave;-7.4;QPU
Job20;D Wave;-7.1;QPU
Job20;D Wave;-7.1;QPU
Job20;D Wave;-6.5;QPU
Job20;D Wave;-6.5;QPU
Job20;D Wave;-6.5;QPU
Job20;D Wave;-6.5;QPU
Job20;D Wave;-6.5;QPU
Job20;D Wave;-6.5;QPU
Job20;D Wave;-6.5;QPU
Job20;D Wave;-6.5;QPU
Job20;D Wave;-6.2;QPU
Job20;D Wave;-6.2;QPU
Job20;D Wave;-6.2;QPU
Job20;D Wave;-6;QPU
Job20;D Wave;-6;QPU
Job20;D Wave;-6;QPU
Job20;D Wave;-6;QPU
Job20;D Wave;-6;QPU
Job20;D Wave;-5.9;QPU
Job20;D Wave;-5.6;QPU
Job20;D Wave;-5.6;QPU
Job20;D Wave;-5.4;QPU
Job20;D Wave;-5.4;QPU
Job20;D Wave;-5.4;QPU
Job20;D Wave;-5.4;QPU
Job20;D Wave;-5.4;QPU
Job20;D Wave;-5.4;QPU
Job20;D Wave;-5.4;QPU
Job20;D Wave;-5.4;QPU
Job20;D Wave;-5.4;QPU
Job20;D Wave;-5.4;QPU
Job20;D Wave;-5.4;QPU
Job20;D Wave;-5.4;QPU
Job20;D Wave;-5.3;QPU
Job20;D Wave;-5.3;QPU
Job20;D Wave;-5.3;QPU
Job20;D Wave;-5.1;QPU
Job20;D Wave;-5;QPU
Job20;D Wave;-5;QPU
Job20;D Wave;-4.7;QPU
Job20;D Wave;-4.7;QPU
Job20;D Wave;-4.7;QPU
Job20;D Wave;-4.7;QPU
Job20;D Wave;-4.7;QPU
Job20;D Wave;-4.7;QPU
Job20;D Wave;-4.5;QPU
Job20;D Wave;-4.5;QPU
Job20;D Wave;-4.5;QPU
Job20;D Wave;-4.5;QPU
Job20;D Wave;-4.5;QPU
Job20;D Wave;-4.2;QPU
Job20;D Wave;-4.2;QPU
Job20;D Wave;-4.2;QPU
Job20;D Wave;-4;QPU
Job20;D Wave;-3.8;QPU
Job20;D Wave;-3.8;QPU
Job20;D Wave;-3.8;QPU
Job20;D Wave;-3.8;QPU
Job20;D Wave;-3.8;QPU
Job20;D Wave;-3.6;QPU
Job20;D Wave;-3.6;QPU
Job20;D Wave;-3.1;QPU
Job20;D Wave;-2.9;QPU
Job20;D Wave;-2.9;QPU
Job20;D Wave;-2.4;QPU
Job20;D Wave;-2.4;QPU
Job20;D Wave;-2.3;QPU
Job20;D Wave;-0.5;QPU
Job20;D Wave;-0.5;QPU
Job20;D Wave;-0.5;QPU
Job20;D Wave;0.6;QPU
Job20;D Wave;1.5;QPU
Job20;D Wave;1.5;QPU
Job20;D Wave;2.4;QPU
Job20;D Wave;2.6;QPU
Job20;D Wave;2.7;QPU
Job20;D Wave;2.7;QPU
Job20;D Wave;2.9;QPU
Job50;D Wave;-8;QPU
Job50;D Wave;-8;QPU
Job50;D Wave;-8;QPU
Job50;D Wave;-8;QPU
Job50;D Wave;-8;QPU
Job50;D Wave;-8;QPU
Job50;D Wave;-8;QPU
Job50;D Wave;-7.7;QPU
Job50;D Wave;-7.7;QPU
Job50;D Wave;-7.7;QPU
Job50;D Wave;-7.7;QPU
Job50;D Wave;-7.4;QPU
Job50;D Wave;-7.4;QPU
Job50;D Wave;-7.4;QPU
Job50;D Wave;-7.4;QPU
Job50;D Wave;-7.4;QPU
Job50;D Wave;-6.8;QPU
Job50;D Wave;-6.5;QPU
Job50;D Wave;-6.5;QPU
Job50;D Wave;-6.5;QPU
Job50;D Wave;-6.5;QPU
Job50;D Wave;-6.5;QPU
Job50;D Wave;-6.5;QPU
Job50;D Wave;-6.2;QPU
Job50;D Wave;-6.2;QPU
Job50;D Wave;-6.2;QPU
Job50;D Wave;-6.2;QPU
Job50;D Wave;-6;QPU
Job50;D Wave;-6;QPU
Job50;D Wave;-5.9;QPU
Job50;D Wave;-5.9;QPU
Job50;D Wave;-5.9;QPU
Job50;D Wave;-5.9;QPU
Job50;D Wave;-5.9;QPU
Job50;D Wave;-5.9;QPU
Job50;D Wave;-5.7;QPU
Job50;D Wave;-5.7;QPU
Job50;D Wave;-5.7;QPU
Job50;D Wave;-5.6;QPU
Job50;D Wave;-5.6;QPU
Job50;D Wave;-5.6;QPU
Job50;D Wave;-5.6;QPU
Job50;D Wave;-5.6;QPU
Job50;D Wave;-5.6;QPU
Job50;D Wave;-5.6;QPU
Job50;D Wave;-5.4;QPU
Job50;D Wave;-5.3;QPU
Job50;D Wave;-5.3;QPU
Job50;D Wave;-5.3;QPU
Job50;D Wave;-5.3;QPU
Job50;D Wave;-5.3;QPU
Job50;D Wave;-5.3;QPU
Job50;D Wave;-5.1;QPU
Job50;D Wave;-5;QPU
Job50;D Wave;-5;QPU
Job50;D Wave;-5;QPU
Job50;D Wave;-5;QPU
Job50;D Wave;-5;QPU
Job50;D Wave;-4.8;QPU
Job50;D Wave;-4.7;QPU
Job50;D Wave;-4.7;QPU
Job50;D Wave;-4.7;QPU
Job50;D Wave;-4.7;QPU
Job50;D Wave;-4.7;QPU
Job50;D Wave;-4.7;QPU
Job50;D Wave;-4.5;QPU
Job50;D Wave;-4.5;QPU
Job50;D Wave;-4.4;QPU
Job50;D Wave;-4.4;QPU
Job50;D Wave;-4.4;QPU
Job50;D Wave;-4.4;QPU
Job50;D Wave;-4.4;QPU
Job50;D Wave;-4.4;QPU
Job50;D Wave;-4.4;QPU
Job50;D Wave;-4.4;QPU
Job50;D Wave;-4.4;QPU
Job50;D Wave;-4.4;QPU
Job50;D Wave;-4.4;QPU
Job50;D Wave;-4.4;QPU
Job50;D Wave;-4.2;QPU
Job50;D Wave;-4.2;QPU
Job50;D Wave;-4.2;QPU
Job50;D Wave;-4.2;QPU
Job50;D Wave;-4.1;QPU
Job50;D Wave;-4.1;QPU
Job50;D Wave;-4.1;QPU
Job50;D Wave;-4.1;QPU
Job50;D Wave;-4.1;QPU
Job50;D Wave;-4.1;QPU
Job50;D Wave;-4.1;QPU
Job50;D Wave;-4.1;QPU
Job50;D Wave;-4.1;QPU
Job50;D Wave;-4;QPU
Job50;D Wave;-3.9;QPU
Job50;D Wave;-3.9;QPU
Job50;D Wave;-3.8;QPU
Job50;D Wave;-3.8;QPU
Job50;D Wave;-3.8;QPU
Job50;D Wave;-3.8;QPU
Job50;D Wave;-3.8;QPU
Job50;D Wave;-3.8;QPU
Job50;D Wave;-3.8;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.5;QPU
Job50;D Wave;-3.3;QPU
Job50;D Wave;-3.3;QPU
Job50;D Wave;-3.3;QPU
Job50;D Wave;-3.2;QPU
Job50;D Wave;-3.2;QPU
Job50;D Wave;-3.2;QPU
Job50;D Wave;-3.2;QPU
Job50;D Wave;-3.2;QPU
Job50;D Wave;-3.2;QPU
Job50;D Wave;-3.2;QPU
Job50;D Wave;-3.2;QPU
Job50;D Wave;-3;QPU
Job50;D Wave;-3;QPU
Job50;D Wave;-2.9;QPU
Job50;D Wave;-2.9;QPU
Job50;D Wave;-2.9;QPU
Job50;D Wave;-2.9;QPU
Job50;D Wave;-2.9;QPU
Job50;D Wave;-2.7;QPU
Job50;D Wave;-2.6;QPU
Job50;D Wave;-2.6;QPU
Job50;D Wave;-2.6;QPU
Job50;D Wave;-2.6;QPU
Job50;D Wave;-2.6;QPU
